"Time","RAM Total","RAM Used","RAM Cache + Buffer","RAM Free","SWAP Used"
2024-03-04 17:51:15,15.4 GiB,7.39 GiB,7.63 GiB,354 MiB,160 MiB
2024-03-04 17:51:30,15.4 GiB,7.38 GiB,7.63 GiB,357 MiB,160 MiB
2024-03-04 17:51:45,15.4 GiB,7.41 GiB,7.63 GiB,327 MiB,160 MiB
2024-03-04 17:52:00,15.4 GiB,7.41 GiB,7.63 GiB,325 MiB,160 MiB
2024-03-04 17:52:15,15.4 GiB,7.41 GiB,7.63 GiB,327 MiB,160 MiB
2024-03-04 17:52:30,15.4 GiB,7.41 GiB,7.63 GiB,325 MiB,160 MiB
2024-03-04 17:52:45,15.4 GiB,7.42 GiB,7.63 GiB,321 MiB,160 MiB
2024-03-04 17:53:00,15.4 GiB,7.41 GiB,7.63 GiB,322 MiB,160 MiB
2024-03-04 17:53:15,15.4 GiB,7.41 GiB,7.63 GiB,321 MiB,160 MiB
2024-03-04 17:53:30,15.4 GiB,7.41 GiB,7.63 GiB,322 MiB,160 MiB
2024-03-04 17:53:45,15.4 GiB,7.41 GiB,7.63 GiB,321 MiB,160 MiB
2024-03-04 17:54:00,15.4 GiB,7.41 GiB,7.63 GiB,324 MiB,160 MiB
2024-03-04 17:54:15,15.4 GiB,7.40 GiB,7.63 GiB,339 MiB,160 MiB
2024-03-04 17:54:30,15.4 GiB,7.39 GiB,7.63 GiB,343 MiB,160 MiB
2024-03-04 17:54:45,15.4 GiB,7.40 GiB,7.63 GiB,340 MiB,160 MiB
2024-03-04 17:55:00,15.4 GiB,7.39 GiB,7.63 GiB,340 MiB,160 MiB
2024-03-04 17:55:15,15.4 GiB,7.41 GiB,7.63 GiB,321 MiB,160 MiB
2024-03-04 17:55:30,15.4 GiB,7.41 GiB,7.63 GiB,320 MiB,160 MiB
2024-03-04 17:55:45,15.4 GiB,7.41 GiB,7.63 GiB,320 MiB,160 MiB
2024-03-04 17:56:00,15.4 GiB,7.41 GiB,7.63 GiB,320 MiB,160 MiB
2024-03-04 17:56:15,15.4 GiB,7.41 GiB,7.63 GiB,320 MiB,160 MiB
