"Time","RAM Total","RAM Used","RAM Cache + Buffer","RAM Free","SWAP Used"
2024-03-20 17:20:15,38.9 GiB,1.28 GiB,1.17 GiB,36.4 GiB,0 B
2024-03-20 17:20:30,38.9 GiB,1.28 GiB,1.17 GiB,36.4 GiB,0 B
2024-03-20 17:20:45,38.9 GiB,1.27 GiB,1.17 GiB,36.4 GiB,0 B
2024-03-20 17:21:00,38.9 GiB,1.28 GiB,1.17 GiB,36.4 GiB,0 B
2024-03-20 17:21:15,38.9 GiB,1.27 GiB,1.17 GiB,36.4 GiB,0 B
2024-03-20 17:21:30,38.9 GiB,1.27 GiB,1.17 GiB,36.4 GiB,0 B
2024-03-20 17:21:45,38.9 GiB,1.27 GiB,1.17 GiB,36.4 GiB,0 B
2024-03-20 17:22:00,38.9 GiB,1.27 GiB,1.17 GiB,36.4 GiB,0 B
2024-03-20 17:22:15,38.9 GiB,1.27 GiB,1.17 GiB,36.4 GiB,0 B
2024-03-20 17:22:30,38.9 GiB,1.27 GiB,1.17 GiB,36.4 GiB,0 B
2024-03-20 17:22:45,38.9 GiB,1.27 GiB,1.17 GiB,36.4 GiB,0 B
