"Time","RAM Total","RAM Used","RAM Cache + Buffer","RAM Free","SWAP Used"
2024-03-04 18:37:45,38.9 GiB,1.15 GiB,3.66 GiB,34.0 GiB,0 B
2024-03-04 18:38:00,38.9 GiB,1.15 GiB,3.66 GiB,34.0 GiB,0 B
2024-03-04 18:38:15,38.9 GiB,1.15 GiB,3.66 GiB,34.0 GiB,0 B
2024-03-04 18:38:30,38.9 GiB,1.15 GiB,3.66 GiB,34.0 GiB,0 B
2024-03-04 18:38:45,38.9 GiB,1.15 GiB,3.66 GiB,34.0 GiB,0 B
2024-03-04 18:39:00,38.9 GiB,1.15 GiB,3.66 GiB,34.0 GiB,0 B
2024-03-04 18:39:15,38.9 GiB,1.15 GiB,3.66 GiB,34.0 GiB,0 B
2024-03-04 18:39:30,38.9 GiB,1.15 GiB,3.66 GiB,34.1 GiB,0 B
2024-03-04 18:39:45,38.9 GiB,1.15 GiB,3.66 GiB,34.1 GiB,0 B
2024-03-04 18:40:00,38.9 GiB,1.15 GiB,3.66 GiB,34.0 GiB,0 B
2024-03-04 18:40:15,38.9 GiB,1.15 GiB,3.66 GiB,34.0 GiB,0 B
2024-03-04 18:40:30,38.9 GiB,1.15 GiB,3.66 GiB,34.1 GiB,0 B
2024-03-04 18:40:45,38.9 GiB,1.14 GiB,3.66 GiB,34.1 GiB,0 B
2024-03-04 18:41:00,38.9 GiB,1.14 GiB,3.66 GiB,34.1 GiB,0 B
2024-03-04 18:41:15,38.9 GiB,1.14 GiB,3.66 GiB,34.1 GiB,0 B
2024-03-04 18:41:30,38.9 GiB,1.14 GiB,3.66 GiB,34.1 GiB,0 B
2024-03-04 18:41:45,38.9 GiB,1.14 GiB,3.66 GiB,34.1 GiB,0 B
2024-03-04 18:42:00,38.9 GiB,1.14 GiB,3.66 GiB,34.1 GiB,0 B
2024-03-04 18:42:15,38.9 GiB,1.14 GiB,3.66 GiB,34.1 GiB,0 B
2024-03-04 18:42:30,38.9 GiB,1.14 GiB,3.66 GiB,34.1 GiB,0 B
2024-03-04 18:42:45,38.9 GiB,1.14 GiB,3.66 GiB,34.1 GiB,0 B
2024-03-04 18:43:00,38.9 GiB,1.14 GiB,3.66 GiB,34.1 GiB,0 B
2024-03-04 18:43:15,38.9 GiB,1.15 GiB,3.66 GiB,34.1 GiB,0 B
2024-03-04 18:43:30,38.9 GiB,1.14 GiB,3.66 GiB,34.1 GiB,0 B
2024-03-04 18:43:45,38.9 GiB,1.14 GiB,3.66 GiB,34.1 GiB,0 B
2024-03-04 18:44:00,38.9 GiB,1.14 GiB,3.66 GiB,34.1 GiB,0 B
2024-03-04 18:44:15,38.9 GiB,1.14 GiB,3.66 GiB,34.1 GiB,0 B
